,title,keywords,abstract,eprintid,uri,creators,year,SE_AI,SE_WEB,SE_MOBILE,SE_DB,SE_GAME,SE_DM
343,"SISTEM PENDUKUNG KEPUTUSAN PENERIMAAN KARYAWAN DI 
CV DUTA KARYA MANDIRI MENGGUNAKAN METODE SIMPLE 
ADDITIVE WEIGHTING (SAW)","Sistem Pendukung Keputusan, Perekrutan calon karyawan,
Penilaian calon karyawan, CV Duta Karya Mandiri, SAW","CV Duta Karya Mandiri adalah salah satu perusahaan yang bergerak di
bidang Information dan Technology (IT) dan juga pembuatan sistem parkir
automatis, produk tersebut sudah ada di beberapa kota, agar perusahaan berjalan
dengan baik, perusahaan membutuhkan karyawan yang professional. Karyawan
yang terpilih adalah karyawan yang memenuhi kriteria dimana bobot dari kriteria
ditentukan oleh kepala CV Duta Karya Mandiri. Oleh karena itu CV Duta Karya
Mandiri memiliki upaya untuk meningkatkan kualitas perekrutan calon karyawan.
Akan tetapi dalam proses perekrutan calon karyawan tersebut masih menggunkan
sistem manual, sehingga pada saat proses perekrutan calon karyawan CV Duta 
Karya Mandiri  sendiri membutuhkan waktu yang lama. 
Untuk membantu pihak CV Duta Karya Mandiri dalam proses perekrutan
calon karyawan, maka diperlukan sistem pendukung keputusan untuk melakukan
perangkingan calon karyawan berdasarkan kriteria-kriteria yang telah ditentukan
dengan menggunakan metode SAW (Simple Additive Weighting). 
Proses perekrutan calon karyawan dengan sistem pendukung keputusan
dilakukan dengan memasukan nilai bobot pada setiap kriteria dan nilai kriteria
setiap calon karyawan penilaian. Kemudian dilakukan proses perhitungan nilai,
untuk mencari hasil akhir serta dilakukan perangkingan untuk menentukan calon
karyawan dengan nilai tertinggi sampai dengan nilai terendah. Sehingga dengan
hasil perangkingan dan perhitungan tersebut pihak CV Duta Karya Mandiri akan
lebih mudah dalam melakukan proses perekrutan calon karyawan.",4329,http://eprints.amikom.ac.id/id/eprint/4329,"[{'nim': '15.11.8694', 'name': {'family': 'Triharseno', 'given': 'Wejo', 'lineage': None, 'honourific': None}}]",2019,1,0,0,0,0,0
344,"IMPLEMENTASI FUZZY MAMDANI UNTUK MENENTUKAN
HARGA BARANG ELEKTRONIK YANG AKAN DI GADAI PADA
PEGADAIAN","Pegadaian, Sistem Pendukung Keputusan, Fuzzy mamdani, Pawnshop, Decision Support System","Pegadaian merupakan salah satu dari lembaga keuangan di indonesia yang 
sudah secara resmi memiliki izin untuk melaksanakan kegiatan berupa pembiayaan
dalam bentuk penyaluran dana kemasyarakatan yang bersifat produktif maupun
konsumtif semua dilakukan atas dasar hukum gadai. 
Peneliti mencoba mengimplementasikan salah satu SPK yaitu fuzzy 
mamdani kedalam sistem penafsiran nilai gadai di pegadaian, dimana aspek-aspek
seperti kondisi fisik, kelengkapan,  dan kondisi mesin dijadikan sebagai acuan
penilaiannya. 
Penelitian yang dilakukan menggunakan metode sistem pendukung 
keputusan fuzzy mamdani. Hasil presentasi keakuratan 100% yang menunjukkan
bahwa sistem pendukung keputusan ini cukup efektif.",2111,http://eprints.amikom.ac.id/id/eprint/2111,"[{'nim': '16.11.0019', 'name': {'family': 'Danuaji', 'given': 'Dwi', 'lineage': None, 'honourific': None}}]",2020,1,0,0,0,0,0
345,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN KOS MENGGUNAKAN METODE SIMPLE ADDITIVE WEIGHTING  DISEKITAR UNIVERSITAS AMIKOM YOGYAKARTA,"Kos, Sistem Pendukung Keputusan, Simple Additive Weighting","Keberadaan kos sangat diharapkan dan menguntungkan bagi para 
pendatang disuatu daerah baru seperti halnya disekitar Universitas Amikom 
Yogyakarta yang dimana banyak mahasiswa menuntut ilmu disana. Bagi 
sebagian mahasiswa seringkali mengalami kendala untuk menentukan kos yang 
nyaman, hal ini dikarenakan setiap orang mempunyai keperluan dan kapasitas 
yang berbeda beda dalam memilih tempat tinggal. 
Sistem pendukung keputusan merupakan suatu sistem interaktif yang 
mendukung keputusan dalam proses pengambilan keputusan melalui alternatif-
alternatif yang diperoleh dari hasil pengolahan data, informasi dan rancangan 
model. 
Penulis mengambil judul Sistem Pendukung Keputusan Pemilihan Kos 
Menggunakan Metode Simple Additive Weighting Disekitar Universitas 
Amikom Yogyakarta. Pembuatan sistem pendukung keputusan ini bertujuan 
untuk memudahkan penyewa untuk menentukan pilihan kos yang tepat sehingga 
mengurangi kemungkinan untuk berpindah dari satu kos ke kos yang lainnya. 
Metode Simple Additive Weighting merupakan metode yang digunakan oleh 
penulis dalam pembuatan skripsi ini.",2608,http://eprints.amikom.ac.id/id/eprint/2608,"[{'nim': '16.11.0552', 'name': {'family': 'Maulana', 'given': 'Ifan Alim', 'lineage': None, 'honourific': None}}]",2020,1,0,0,0,0,0
346,"PENERAPAN SISTEM PENDUKUNG KEPUTUSAN DALAM PENCARIAN WISATA DI AREA YOGYAKARTA 
DENGAN MENGGUNAKAN METODE TOPSIS","Wisata, Sistem, Yogyakarta, TOPSIS, Metode","Provinsi Daerah Istimewa Yogyakarta selain kota pelajar adalah kota
wisata, sehingga terkadang wisatawan merasa kebingungan dalam menentukan
obyek wisata dikarenakan banyak sekali obyek wisata dan wisatawan harus
mencari sesuai kriteria-kriteria , sehingga hal tersebut memakan waktu dan biaya
yang seharusnya bisa dioptimalkan dalam berwisata.
Jenis penelitian ini dengan metode SDLC (Sistem Development Life
Cycle). Penelitian ini dilakukan pada area wisata di Provinsi Yogyakarta dengan
subyek penelitian obyek-obyek pariwisata. Selain itu dalam menentukan nilai dari
setiap obyek wisata diperlukan kriteria-kritera yang dibutuhkan untuk sistem
pendukung keputusan. Penelitian ini melalui beberapa tahapan yaitu pengumpulan
data, analisis data, desain sistem, implementasi sistem, pengujian sistem dan
perawatan sistem. Dalam tahap pengumpulan data dilakukan dengan analisis
PIECES. Tahap desain dilakukan dengan menggunakan mockup dan wireframe
dengan softwere blasamiq. Tahap implementasi sistem menggunakan metode
TOPSIS.  Tahap pengujian sistem menggunakan metode blackbox testing dan
whitebox testing. 
Hasil penelitian penerapan sistem pendukung keputusan dalam
pencarian wisata di area Yogyakarta dengan menggunakan metode TOPSIS dapat
digunakan untuk pemilihan rekomendasi wisata di Yogyakarta.",2690,http://eprints.amikom.ac.id/id/eprint/2690,"[{'nim': '16.11.0240', 'name': {'family': 'Purwoko', 'given': 'Alif', 'lineage': None, 'honourific': None}}]",2020,1,0,0,0,0,0
347,"SISTEM PENDUKUNG KEPUTUSAN SEBAGAI ALTERNATIF
PEMILIHAN JURUSAN PESERTA DIDIK MENGGUNAKAN 
METODE SAW DI MA AL MA’HAD AN NUR NGRUKEM","Sistem Pendukung Keputusan, Jurusan, Simple Aditive Weighting, Decission Support System, majors","MA Al-Ma‟had An-Nur adalah satuan unit pendidikan formal di bawah 
Yayasan Pondok Pesantren Al-Ma‟had An-Nur yang memiliki tiga macam
jurusan yaitu jurusan Keagamaan (IIK), jurusan IPA (MIA) dan jurusan IPS (IIS).
Selama ini penjurusan dilakukan oleh pihak sekolah melalui Guru BK. 
Dengan mulai diberlakukannya Kurikulum 2013 di MA Al-Ma‟had AnNur,

proses penjurusan dilakukan ketika peserta didik berada di awal kelas X
sehingga Guru BK mengalami kesulitan dikarenakan belum adanya nilai
akademik yang dapat di olah. Kebijakan penentuan jurusan kemudian
mempertimbangkan hasil Tes Tahfidz, Angket Minat, Tes IQ dan Tes EQ namun
pada praktiknya hanya berdasar pemenuhan kuota kelas saja. Oleh karena itu
diperlukan suatu sistem pendukung keputusan untuk membantu Guru BK dalam
pemilihan jurusan peserta didik dengan cara mengelompokan peserta didik sesuai
dengan ranking berdasarkan penggabungan dari hasil angket minat, tes tahfidz,
tes IQ, tes EQ. 
Metode Simple Additive Weighting (SAW) merupakan salah satu metode
penyelesaian masalah Multi Attribute Decision Making (MADM). Konsep dasar
metode SAW adalah mencari penjumlahan terbobot dari rating kinerja pada
setiap alternatif pada semua atribut.",1763,http://eprints.amikom.ac.id/id/eprint/1763,"[{'nim': '15.11.8925', 'name': {'family': '-', 'given': 'Ihsanuddin', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
348,"PENERAPAN SISTEM PENDUKUNG KEPUTUSAN DALAM
PEMILIHAN LOKASI CALON KONTRAKTOR MENGGUNAKAN
METODE TOPSIS","Sistem Pendukung Keputusan, Technique for Order
Preference by a Similarity to Ideal Procces,  TOPSIS, Kontraktor","Menentukan lokasi pembangunan kontraktor yang tepat adalah salah satu 
upaya untuk melakukan investasi pembangunan, untuk sukses dalam lingkungan
yang kompetitif asosiasi kontraktor harus mempersiapkan penawaran proyek
dengan cermat.  
pemilihan calon kontraktor yang memenuhi persyaratan, diperlukan
aplikasi dengan menggunakan teknologi komputerisasi. Sistem pendukung
keputusan menjadi pilihan untuk memecahkan masalah dengan pertimbangan
berdasarkan nilai setiap kriteria dan bobot kepentingan dengan metode topsis

Tujuan dari penelitian ini adalah untuk mengindentifikasi dan memberi
solusi prioritas pemilihan lokasi proyek pada assosiasi kontraktor. Dalam penelitian
ini, menggunakan pendekatan TOPSIS (Technique for Order Preference by a
Similarity to Ideal Procces). Hasil penelitian menunjukkan bahwa model yang
diusulkan dapat diimplementasikan pada pemilihan proyek di assosiasi kontraktor.",1174,http://eprints.amikom.ac.id/id/eprint/1174,"[{'nim': '16.11.0002', 'name': {'family': 'Anwar', 'given': 'Ichwanuttaqwa Fauzan', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
349,"RANCANG BANGUN SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN
PEMASOK BARANG DI TOKO DIVA MENGGUNAKAN METODE
SIMPLE ADDITIVE WEIGHTING (SAW)","Metode SAW (Simple Additive Weighting), Pemasok Barang, Sistem
Pendukung Keputusan","Pemilihan pemasok barang merupakan pilihan utama dalam memulai bisnis 
retail. Toko akan mengalami masalah dalam menentukan pemasok karena hal
tersebut akan berpengaruh besar ke harga jual akhir. Toko Diva merupakan usaha
menengah yang sedang berkembang di daerah Kalimantan Barat. Sistem yang
dilakukan toko masih bersifat konvensional berdasarkan pengalaman selama
menjadi mitra bisnis. Sebagai toko yang siap bersaing, toko memerlukan sistem
pendukung keputusan yang diharapkan akan dapat membantu memilih pemasok
barang yang dibutuhkan.
Untuk mendukung berjalannya sistem pemilihan pemasok, metode yang
digunakan untuk dalam membuat sistem penentuan pemasok menggunakan metode
Simple Additive Weighting (SAW). Sistem yang akan dibuat ini menggunakan
kriteria yang akan dimasukkan oleh pengguna dan diproses dengan perhitungan
SAW, menggunakan suatu metode dengan mencari penjumlahan yang berbobot
dengan akumulasi rentang data, sehingga tiap nilai jumlah dari bobot hasil yang
diperoleh menjadi sebuah keputusan akhir. 
Data diperoleh dengan wawancara kepada pemilik toko. Pengujian sistem
akan dilakukan dengan metode white box dan black box. Hasil penelitian bisa
langsung diterapkan untuk memproses suatu pemilihan pemasok barang dengan
spesifikasi yang sudah dimasukkan.",173,http://eprints.amikom.ac.id/id/eprint/173,"[{'nim': '17.11.1562', 'name': {'family': 'Aprilandri', 'given': 'Gusti Muzain', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
350,"PREDIKSI KELULUSAN SISWA BERDASARKAN GENDER
MENGGUNAKAN ALGORITMA DECISION TREE C 4.5","Akademik siswa, klasifikasi, Decision Tree, Algoritma C4.5","Setiap siswa pasti memiliki potensinya masing masing, dan penyelenggara
pendidikan pasti ingin mengetahui potensi setiap siswanya, Namun sekolah harus
memperhatikan berbagai faktor yang berpengaruh terhadap siswa, tidak dapat 
dipaksakan bahwa setiap siswa harus memahami segala jenis pelajaran yang ada di
sekolah. Ada beberapa pelajaran yang diwajibkan bagi siswa, agar siswa
dimudahkan untuk membaur dalam lingkungannya.
Dalam penelitian ini menerapkan Algoritma Decision Tree C4.5 dalam
megklasifikasikan potensi akademik berdasarkan gender, yang bertujuan
mengetahui potensi akademik siswa laki laki dan perempuan. sehingga pihak
penyelenggara pendidikan dapat memahami setiap siswa, jadi untuk siswa yang
mengalami kesulitan akan di lebih di perhatikan, karena setiap siswa berbeda beda
tingkat pemahaman akademiknya.
Penelitian ini mengambil sampel sebanyak 30% dari 1000 data, dari nilai
siswa dan di prediksikan berdasarkan gender yaitu perempuan atau laki laki. Dan
menghasilkan menghasilkan akurasi prediksi 77,3%. Untuk hasil “0” atau female
dengan precision 80%, recall 74% dan hasil sebanyak 153 siswa. Dan untuk hasil
“1” atau male dengan precision 75%, recall 81% dan hasil sebanyak 147 siswa.
Potensi akademik siswa perempuan lebih baik dari laki laki.",1552,http://eprints.amikom.ac.id/id/eprint/1552,"[{'nim': '17.61.0116', 'name': {'family': 'Asrawi', 'given': 'Hannan', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
351,"SISTEM PENGAMBILAN KEPUTUSAN PEMILIHAN CABANG USAHA
MENGGUNAKAN PROFILE MATCHING (GAP)
(Studi Kasus: Java Pet Shop)","Sistem Pendukung Keputusan, Profile Matching, GAP, Aspek","Sistem Pendukung Keputusan (Decision Support System) adalah sistem 
informasi interaktif yang menyediakan informasi, pemodelan dan pengolahan data.
Sistem ini digunakan untuk membantu pengambilan keputusan dalam situasi semi
terstruktur dan tidak terstruktur. Dalam hal ini tidak ada yang tahu persis caranya
untuk membuat keputusan. Penelitian denngan judul “Sistem Pengambilan
Keputusan Pemilihan Cabang Menggunakan Profile Matching (GAP) (studi kasus:
Java Pet Shop)”, mimiliki rumusan masalah untuk membangun sistem pendukung
keputusan pemilihan cabang terbaik menggunkan Profile Matching pada Java Pet
Shop guna membantu pihak manajement dalam menentukan cabang yang
berpotensi.
Tujuan dari penelitian ini adalah membangun sistem pendukung keputusan
untuk membantu pihak manajer dalam menentukan cabang yang berpotensi dengan
membangun sistem pendukung keputusan menggunakan metode Profile Matching
(GAP).
Berdasarkan 4 data cabang Java Pet Shop yang telah diujikan terhadap
sistem maka didapatkan cabang Java Pet Shop2 yang tebaik dengan nilai 9.40.
Perhitungan dilakukan dengan menghitung aspek pemasaran, aspek teknis, aspek
manajement dan organisasi dan aspek fnansial.",2124,http://eprints.amikom.ac.id/id/eprint/2124,"[{'nim': '17.11.0940', 'name': {'family': 'Fitriani', 'given': 'Ria', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
352,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN JURUSAN SMK MUHAMMADIYAH 3 YOGYAKARTA MENGGUNAKAN METODE AHP,"SMK , Sistem Pendukung Keputusan, Jurusan, AHP","Pemilihan jurusan pada SMA/SMK sederajat merupakan hal yang penting 
untuk mengetahui kemampuan ataupun minat siswa dalam menentukan masa depan
nya, hal ini ditunjukan untuk mengetahui jurusan yang sesuai dengan prestasi dan
minat sang siswa, pemilihan jurusan smk juga merupakan awal dari pemilihan karir
siswa kedepannya, SMK Muhammadiyah 3 Yogyakarta memiliki 8 jurusan yang
dapat dipilih calon siswa,namun belum ada sistem yang baku untuk membantu
siswa dalam memilih jurusan yang diminati. 
 
SMK Muhammadiyah 3 Yogyakarta mengharapkan sebuah sistem yang 
membantu siswa dalam menentukan jurusannya, pada saat proses pemilihan jurusan
masih dilakukan dengan cara manual dan cenderung bersifat karena hanya melihat
dari prospek pekerjaan dimasa depan nya tanpa memikirkan aspek akademik yang
dapat ditempuh siswa, sehingga menghasilkan salah keputusan yang berakibatkan
pada siswa tersebut. 
 Hasil penelitian sistem pendukung keputusan pemilihan jurusan di SMK
Muhammadiyah 3 Yogyakarta diharapkan dapat membantu instansi dan siswa
dalam menentukan jurusan yang sesuai dengan kriteria yang dimiliki siswa.Sistem
ini menggunakan metode Analytical Hierarchy Process (AHP), Metode ini dapat
menyelesaikan masalah dengan beragam kriteria.",1671,http://eprints.amikom.ac.id/id/eprint/1671,"[{'nim': '17.11.1392', 'name': {'family': 'Kartiko', 'given': 'Dicco Suryo', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
353,"SISTEM PENDUKUNG KEPUTUSAN PEMBERIAN BONUS KEPADA
GURU HONORER DENGAN ALGORITMA TOPSIS 
Studi Kasus : SMPN 1 Pajangan","Kinerja, Decision Support System, Technique For Others Preference
By Similarity To Ideal Solution","Perancangan pembagian bonus kepada guru tidak tetap dengan algoritma 
Topsis studi kasus Sekolah Menengah Pertama Negeri 1 Pajangan. Semakin
banyaknya algoritma yang muncul memudahkan kita dalam mengerjakan sesuatu
dengan bantuan algoritma yang dapat dikhususkan pada bidang tertentu. Salah satu
algoritma yang sangat membantu adalah algoritma dalam, bidang perhitungan dan
penentuan keputusan. Dalam proses perkembangan algoritma penentuan keputusan
atau sering disebut dengan DSS (Decision Support System)  
 
Dengan menggunakan algoritma TOPSIS (Technique For Others 
Preference By Similarity To Ideal Solution) kita dapat menentukan kriteria dan
bobot dalam membantu membuat suatu keputusan dihitung dengan jarak solusi dan
nilai bobot. Dengan ini sistem dapat diatur poin, kriteria, serta penambahan dan
pengurangan suatu bobot yang telah ditentukan dan dapat disesuaikan dengan
kebutuhan yang ada. 
 
Hadirnya sistem ini paada instansi SMPN 1 Pajangan membuat kinerja 
pengawas menjadi semakin mudah dan akurat dalam menjalanjkan tugas dalam
memanajemen bonus guru tidak tetap dan menghapuskan kecemburuan sosial
dikarenakan kriteria dan bobot yang sudah ditentukan dan pembagian dilakukan
oleh sistem.",1516,http://eprints.amikom.ac.id/id/eprint/1516,"[{'nim': '17.11.1373', 'name': {'family': 'Kurniawan', 'given': 'Angga', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
